zone_residence,zone_workplace,mode,residence,workplace,number,distance,time
bristol,bristol,foot,E02003014,E02003028,1,5349,4749
bristol,bristol,foot,E02003015,E02003034,4,3998,3206
bristol,bristol,foot,E02003015,E02003021,3,4316,3540
bristol,bristol,foot,E02003016,E02003028,2,3514,2918
bristol,bristol,foot,E02003014,E02003027,1,6901,5966
bristol,bristol,foot,E02003017,E02003020,15,5086,4218
bristol,other,foot,E02003015,E02003106,21,4997,4119
bristol,bristol,foot,E02003015,E02003014,2,4800,3927
bristol,bristol,foot,E02003013,E02003028,5,3556,2977
bristol,other,foot,E02003019,E02003094,4,9086,7651
bristol,bristol,foot,E02003019,E02003015,1,5286,4461
bristol,bristol,foot,E02003017,E02003031,2,3480,2917
bristol,bristol,foot,E02003012,E02003014,1,3361,2791
bristol,other,foot,E02003015,E02003094,2,2955,2455
bristol,bristol,foot,E02003016,E02003036,5,4114,3381
bristol,bristol,foot,E02003013,E02003021,4,3821,3128
bristol,bristol,foot,E02003021,E02003017,5,3564,2971
bristol,other,foot,E02003018,E02003106,1,8843,7391
bristol,other,foot,E02003015,E02003107,18,5429,4389
bristol,bristol,foot,E02003016,E02003021,13,5417,4451
bristol,bristol,foot,E02003023,E02003017,1,7108,6075
bristol,bristol,foot,E02003016,E02003043,29,9896,8016
bristol,bristol,foot,E02003020,E02003043,27,8679,7165
bristol,bristol,foot,E02003012,E02003017,21,2905,2433
bristol,other,foot,E02003015,E02001097,5,3678,3003
bristol,bristol,foot,E02003015,E02003017,8,3183,2590
bristol,bristol,foot,E02003016,E02003015,96,3163,2594
bristol,bristol,foot,E02003019,E02003034,1,8481,7036
bristol,other,foot,E02003020,E02003107,2,5919,4967
bristol,bristol,foot,E02003015,E02003012,2,1844,1518
bristol,other,foot,E02003017,E02003106,2,6307,5266
bristol,bristol,foot,E02003014,E02003012,8,5603,4760
bristol,bristol,foot,E02003021,E02003031,17,3425,2819
bristol,bristol,foot,E02003012,E02003013,18,3678,3127
bristol,other,foot,E02003016,E02003106,81,3662,2994
bristol,other,foot,E02003016,E02001097,5,4192,3399
bristol,bristol,foot,E02003020,E02003026,10,10969,9432
bristol,bristol,foot,E02003012,E02003019,4,3508,3126
bristol,bristol,foot,E02003014,E02003031,1,6340,5542
bristol,bristol,foot,E02003014,E02003020,2,7832,6721
bristol,bristol,foot,E02003018,E02003020,6,6190,5194
bristol,bristol,foot,E02003012,E02003028,3,4464,3883
bristol,bristol,foot,E02003013,E02003025,2,4323,3519
bristol,bristol,foot,E02003012,E02003031,1,5627,4799
bristol,other,foot,E02003016,E02003107,34,5337,4304
bristol,bristol,foot,E02003014,E02003043,12,8830,7268
bristol,bristol,foot,E02003016,E02003026,9,8025,6931
bristol,bristol,foot,E02003015,E02003036,6,3997,3294
bristol,bristol,foot,E02003013,E02003027,6,3438,2852
bristol,bristol,foot,E02003014,E02003015,2,4662,4031
bristol,bristol,foot,E02003013,E02003047,6,8701,7114
bristol,bristol,foot,E02003013,E02003015,192,2094,1701
bristol,other,foot,E02003013,E02003107,41,6844,5612
bristol,bristol,foot,E02003017,E02003026,3,9848,8437
bristol,other,foot,E02003013,E02003106,22,5154,4255
bristol,bristol,foot,E02003013,E02003034,6,5434,4439
bristol,bristol,foot,E02003012,E02003027,1,5000,4277
bristol,bristol,foot,E02003013,E02003020,18,6828,5615
bristol,bristol,foot,E02003015,E02003047,1,7285,5892
bristol,bristol,foot,E02003014,E02003018,5,7563,6406
bristol,other,foot,E02003012,E02003106,2,6977,5821
bristol,other,foot,E02003017,E02003107,1,5506,4550
bristol,bristol,foot,E02003013,E02003043,26,7935,6464
bristol,bristol,foot,E02003012,E02003026,2,12204,10378
bristol,bristol,foot,E02003013,E02003026,3,10332,8770
bristol,bristol,foot,E02003018,E02003026,25,12370,10585
bristol,other,foot,E02003012,E02003107,8,7957,6676
bristol,bristol,foot,E02003013,E02003036,5,5413,4516
bristol,bristol,foot,E02003016,E02003014,1,5921,4817
bristol,bristol,foot,E02003019,E02003026,1,14545,12383
bristol,other,foot,E02003012,E02003094,25,4672,3961
bristol,bristol,foot,E02003012,E02003020,15,7233,6100
bristol,bristol,foot,E02003012,E02003022,1,6039,5131
bristol,bristol,foot,E02003014,E02003026,1,14012,12112
bristol,other,foot,E02003014,E02003094,2,8044,6806
bristol,bristol,foot,E02003019,E02003012,2,6494,5475
bristol,bristol,foot,E02003032,E02006887,6,239580,196150
bristol,bristol,foot,E02003034,E02006887,239,241456,197810
bristol,bristol,foot,E02003030,E02006887,25,239666,196275
bristol,bristol,foot,E02003029,E02006887,5,238791,195472
bristol,bristol,foot,E02003018,E02006887,3,240197,196827
bristol,bristol,foot,E02003031,E02006887,172,240268,196898
bristol,bristol,foot,E02003015,E02006887,5,238332,195162
bristol,bristol,foot,E02003020,E02006887,4,239821,196523
bristol,bristol,foot,E02003021,E02006887,34,238564,195415
bristol,bristol,foot,E02003024,E02006887,9,237965,194835
bristol,bristol,foot,E02003036,E02006887,230,241355,197789
bristol,bristol,foot,E02003028,E02006887,51,240370,196832
bristol,bristol,foot,E02003023,E02006887,7,238113,195046
bristol,bristol,foot,E02003033,E02006887,185,241676,198014
bristol,bristol,foot,E02003025,E02006887,12,238860,195497
bristol,bristol,foot,E02003017,E02006887,13,239283,196052
bristol,bristol,foot,E02003013,E02006887,5,238151,195001
bristol,bristol,foot,E02003027,E02006887,99,239383,196109
bristol,bristol,foot,E02003012,E02006887,5,237189,194280
bristol,bristol,foot,E02003022,E02006887,16,239380,196006
bristol,bristol,foot,E02003016,E02006887,23,237794,194613
bristol,bristol,foot,E02003037,E02006887,225,242255,198499
bristol,bristol,foot,E02003026,E02006887,21,240975,197472
bristol,bristol,foot,E02003019,E02006887,9,241838,198118
bristol,bristol,foot,E02003014,E02006887,3,239973,196626
bristol,other,driving,E02003013,E02003004,3,6509,1012
bristol,other,passenger,E02003013,E02003004,1,6509,1012
bristol,other,driving,E02003028,E02006645,6,5571,697
bristol,other,passenger,E02003028,E02006645,4,5571,697
bristol,other,driving,E02003032,E02003109,2,11923,1484
bristol,other,driving,E02003037,W02000398,5,4043,588
bristol,other,passenger,E02003037,W02000398,1,4043,588
bristol,other,driving,E02003037,E02003235,2,5953,991
bristol,other,driving,E02003037,E02003003,1,4991,840
bristol,other,driving,E02003037,E02003219,14,3159,610
bristol,other,driving,E02003037,E02003004,4,6781,996
bristol,bristol,driving,E02003036,E02003060,3,4124,801
bristol,bristol,driving,E02003037,E02003060,1,5239,841
bristol,other,driving,E02003037,E02003233,3,6970,896
bristol,other,passenger,E02003037,E02003233,1,6970,896
bristol,other,driving,E02003037,E02003104,2,5671,912
bristol,other,passenger,E02003037,E02003104,2,5671,912
bristol,other,driving,E02003037,E02002993,4,3768,546
bristol,bristol,driving,E02003037,E02003039,5,27360,2432
bristol,other,driving,E02003037,E02003006,2,3751,597
bristol,other,driving,E02003037,E02002986,3,22730,2335
bristol,other,driving,E02003036,E02003069,1,1394,238
bristol,other,driving,E02003036,E02005684,1,2162,472
bristol,other,driving,E02003037,E02006652,2,259001,10326
bristol,other,driving,E02003036,E02003004,1,4890,784
bristol,other,driving,E02003036,E02003219,8,1676,377
bristol,other,driving,E02003036,E02003006,1,3661,571
bristol,bristol,driving,E02003036,E02003055,1,6782,1147
bristol,other,driving,E02003036,E02004672,1,36583,2402
bristol,other,driving,E02003036,E02003104,1,4181,840
bristol,other,driving,E02003034,E02003069,1,2925,557
bristol,other,driving,E02003034,E02006660,3,2822,560
bristol,other,passenger,E02003034,E02006660,3,2822,560
bristol,other,driving,E02003034,E02003235,3,3537,582
bristol,other,driving,E02003034,E02003006,4,4029,703
bristol,other,driving,E02003034,E02004625,2,5056,786
bristol,other,passenger,E02003034,E02004625,1,5056,786
bristol,other,driving,E02003034,E02003233,2,8771,1215
bristol,other,passenger,E02003034,E02003233,1,8771,1215
bristol,bristol,driving,E02003034,E02003039,2,22752,2364
bristol,other,driving,E02003034,E02003112,2,5931,926
bristol,other,driving,E02003034,E02003005,6,2282,435
bristol,other,driving,E02003033,E02003069,1,0,0
bristol,other,driving,E02003033,E02003235,3,4946,852
bristol,other,driving,E02003033,E02003005,3,2900,526
bristol,bristol,driving,E02003033,E02003060,4,4620,719
bristol,bristol,passenger,E02003033,E02003060,1,4620,719
bristol,bristol,driving,E02003033,E02003039,1,23796,2630
bristol,other,driving,E02003032,E02003219,1,5245,758
bristol,other,driving,E02003032,E02006660,5,7756,1231
bristol,other,driving,E02003032,E02004625,1,10083,1487
bristol,other,driving,E02003032,E02003005,4,6432,1045
bristol,other,passenger,E02003032,E02003005,1,6432,1045
bristol,other,driving,E02003032,E02003233,1,26298,1579
bristol,other,passenger,E02003032,E02003233,1,26298,1579
bristol,other,driving,E02003032,E02002986,3,14953,1543
bristol,other,driving,E02003031,E02004672,3,36429,2359
bristol,bristol,driving,E02003032,E02003039,8,23641,2261
bristol,bristol,passenger,E02003032,E02003039,2,23641,2261
bristol,other,driving,E02003037,E02003069,4,1396,293
bristol,bristol,driving,E02003032,E02003060,1,6573,1054
bristol,bristol,passenger,E02003032,E02003060,1,6573,1054
bristol,other,driving,E02003031,E02003069,10,1414,326
bristol,other,passenger,E02003031,E02003069,1,1414,326
bristol,other,driving,E02003031,E02006660,5,1771,298
bristol,other,driving,E02003031,E02003006,9,2781,451
bristol,other,driving,E02003031,E02005684,2,1804,419
bristol,bristol,driving,E02003031,E02003060,3,4147,649
bristol,bristol,driving,E02003031,E02003051,4,5669,880
bristol,other,driving,E02003031,E02002993,4,3856,553
bristol,other,driving,E02003031,E02003233,6,7519,992
bristol,other,driving,E02003031,E02003104,3,4362,693
bristol,other,driving,E02003031,E02006645,6,6982,920
bristol,other,passenger,E02003031,E02006645,2,6982,920
bristol,bristol,driving,E02003031,E02003039,4,23281,2540
bristol,other,driving,E02003031,E02002986,3,19523,2090
bristol,other,driving,E02003031,E02006652,9,259538,10067
bristol,other,driving,E02003032,E02003112,2,10091,1247
bristol,other,driving,E02003030,E02002993,5,5909,881
bristol,bristol,driving,E02003030,E02003051,4,3588,578
bristol,bristol,passenger,E02003030,E02003051,1,3588,578
bristol,other,driving,E02003030,E02005684,1,3645,605
bristol,other,driving,E02003031,W02000350,1,13378,1607
bristol,other,driving,E02003030,E02003109,5,8341,1238
bristol,other,driving,E02003030,E02003104,1,4515,718
bristol,bristol,driving,E02003029,E02003039,3,23874,2271
bristol,bristol,passenger,E02003029,E02003039,1,23874,2271
bristol,other,driving,E02003037,E02005684,7,3440,655
bristol,other,driving,E02003037,E02003005,5,3552,651
bristol,other,driving,E02003029,E02003219,1,5866,835
bristol,other,driving,E02003029,E02006660,1,8377,1308
bristol,other,driving,E02003037,E02004625,2,2933,434
bristol,other,driving,E02003037,E02006660,6,2151,374
bristol,other,driving,E02003029,E02003005,2,7053,1122
bristol,other,passenger,E02003029,E02003005,1,7053,1122
bristol,bristol,driving,E02003030,E02003060,1,4698,771
bristol,other,driving,E02003030,E02004672,5,20637,2030
bristol,other,passenger,E02003030,E02004672,2,20637,2030
bristol,other,driving,E02003034,E02003219,3,0,0
bristol,bristol,driving,E02003029,E02003055,2,1725,266
bristol,bristol,passenger,E02003029,E02003055,1,1725,266
bristol,other,driving,E02003032,E02003004,2,2011,311
bristol,other,driving,E02003033,E02005684,6,2433,516
bristol,other,driving,E02003029,E02002986,3,15185,1553
bristol,other,driving,E02003028,E02003004,6,6173,942
bristol,bristol,driving,E02003028,E02003060,2,3089,467
bristol,other,driving,E02003029,E02004672,2,17749,1604
bristol,other,driving,E02003028,E02005684,4,2035,340
bristol,other,driving,E02003015,E02003233,3,7628,1027
bristol,other,driving,E02003029,E02003233,1,23446,1506
bristol,other,driving,E02003028,E02003005,5,1971,358
bristol,other,driving,E02003037,E02006645,13,6433,823
bristol,other,passenger,E02003037,E02006645,5,6433,823
bristol,other,driving,E02003028,E02006660,3,0,0
bristol,other,driving,E02003028,E02003233,7,6109,770
bristol,other,passenger,E02003028,E02003233,1,6109,770
bristol,other,driving,E02003033,E02004625,1,2980,457
bristol,other,driving,E02003036,E02006660,1,2239,328
bristol,other,driving,E02003036,E02003005,1,3024,540
bristol,other,driving,E02003036,E02004625,3,4058,537
bristol,other,driving,E02003028,E02003235,2,4432,711
bristol,other,driving,E02003028,E02004625,2,2394,341
bristol,bristol,driving,E02003036,E02003051,2,5979,964
bristol,other,driving,E02003036,E02002993,3,4285,574
bristol,other,passenger,E02003036,E02002993,1,4285,574
bristol,other,driving,E02003028,E02003003,1,2840,466
bristol,other,driving,E02003036,E02003233,3,7773,966
bristol,other,driving,E02003028,W02000398,1,2668,412
bristol,other,driving,E02003033,E02002993,5,3577,498
bristol,other,driving,E02003033,E02006660,3,1532,253
bristol,other,driving,E02003027,E02003005,4,977,197
bristol,other,driving,E02003028,E02006652,1,257619,10121
bristol,other,driving,E02003031,E02003005,4,0,0
bristol,bristol,driving,E02003028,E02003039,6,28408,2574
bristol,other,driving,E02003027,E02003004,2,3766,643
bristol,other,driving,E02003028,E02003109,2,4636,642
bristol,other,driving,E02003027,E02003219,4,2664,468
bristol,other,driving,E02003014,E02003005,2,7179,1000
bristol,other,passenger,E02003014,E02003005,1,7179,1000
bristol,other,driving,E02003028,E02002986,1,20832,2273
bristol,other,driving,E02003033,E02006645,5,6528,818
bristol,other,passenger,E02003033,E02006645,5,6528,818
bristol,other,driving,E02003027,E02004625,7,3900,617
bristol,other,passenger,E02003027,E02004625,2,3900,617
bristol,other,driving,E02003032,E02003006,2,7940,1214
bristol,other,driving,E02003034,E02006645,3,8234,1143
bristol,other,passenger,E02003034,E02006645,6,8234,1143
bristol,bristol,driving,E02003027,E02003055,5,5658,1006
bristol,other,driving,E02003036,E02006645,10,7236,894
bristol,other,passenger,E02003036,E02006645,3,7236,894
bristol,other,driving,E02003031,E02003219,2,1523,334
bristol,other,driving,E02003034,E02002993,1,5082,769
bristol,other,driving,E02003027,E02002993,4,3064,447
bristol,other,passenger,E02003027,E02002993,1,3064,447
bristol,other,driving,E02003027,E02003003,6,1151,260
bristol,other,driving,E02003027,E02003233,5,7615,1046
bristol,other,driving,E02003027,E02006645,10,7078,974
bristol,other,passenger,E02003027,E02006645,3,7078,974
bristol,other,driving,E02003027,E02003104,6,2158,411
bristol,other,passenger,E02003027,E02003104,1,2158,411
bristol,bristol,driving,E02003027,E02003051,5,4662,761
bristol,bristol,passenger,E02003027,E02003051,1,4662,761
bristol,bristol,driving,E02003029,E02003060,1,7193,1131
bristol,bristol,passenger,E02003029,E02003060,3,7193,1131
bristol,other,driving,E02003027,E02003109,4,5744,840
bristol,other,passenger,E02003027,E02003109,1,5744,840
bristol,other,driving,E02003036,W02000398,3,4560,615
bristol,other,driving,E02003027,W02000350,1,13965,1619
bristol,bristol,driving,E02003027,E02003060,3,2101,373
bristol,other,driving,E02003030,E02003004,2,0,0
bristol,other,driving,E02003027,E02006652,7,258583,10015
bristol,other,passenger,E02003027,E02006652,1,258583,10015
bristol,other,driving,E02003033,E02003233,3,7066,891
bristol,other,driving,E02003031,E02003109,2,6047,864
bristol,other,driving,E02003026,E02003005,2,4005,655
bristol,other,driving,E02003026,E02005684,2,4070,638
bristol,bristol,driving,E02003030,E02003055,2,2028,459
bristol,bristol,driving,E02003026,E02003055,2,10100,1602
bristol,bristol,driving,E02003034,E02003055,2,5217,819
bristol,other,driving,E02003026,E02003235,3,6467,1009
bristol,other,driving,E02003026,E02003006,1,3160,464
bristol,other,driving,E02003026,E02003004,2,8208,1239
bristol,bristol,driving,E02003026,E02003051,1,9104,1357
bristol,other,driving,E02003031,E02004625,2,3804,563
bristol,other,driving,E02003026,E02003233,5,4426,561
bristol,other,driving,E02003030,E02003006,2,6065,932
bristol,other,passenger,E02003031,E02003004,1,4737,741
bristol,bristol,driving,E02003032,E02003051,2,3345,562
bristol,other,driving,E02003026,E02002993,6,2300,346
bristol,other,driving,E02003026,W02000398,5,1563,275
bristol,other,driving,E02003033,E02003004,3,6118,876
bristol,other,driving,E02003031,W02000398,4,4078,635
bristol,other,driving,E02003031,E02003112,1,5824,825
bristol,other,driving,E02003026,E02003109,1,4064,606
bristol,bristol,driving,E02003026,E02003039,4,29642,2583
bristol,bristol,driving,E02003026,E02003060,3,4879,688
bristol,other,driving,E02003026,W02000350,3,18868,2003
bristol,other,driving,E02003025,E02003069,1,4461,873
bristol,other,driving,E02003029,E02003004,1,2632,388
bristol,other,driving,E02003025,E02003005,1,3047,548
bristol,other,driving,E02003025,E02003235,2,0,0
bristol,other,driving,E02003026,E02006652,1,257047,10085
bristol,other,driving,E02003025,W02000398,1,5882,928
bristol,other,driving,E02003025,E02003006,1,4745,720
bristol,bristol,driving,E02003031,E02003055,2,6628,1104
bristol,other,driving,E02003025,E02006645,1,9319,1266
bristol,other,driving,E02003025,E02004672,2,35044,2189
bristol,bristol,driving,E02003025,E02003039,2,25700,2644
bristol,other,driving,E02003024,E02003219,1,5324,842
bristol,bristol,driving,E02003037,E02003051,4,7869,1175
bristol,other,driving,E02003025,E02003104,5,2177,365
bristol,other,driving,E02003024,E02003005,2,6512,1129
bristol,other,driving,E02003024,E02006660,5,8622,1251
bristol,other,driving,E02003033,E02003219,7,2687,500
bristol,other,driving,E02003027,E02005684,6,0,0
bristol,other,driving,E02003024,E02003235,1,6086,856
bristol,bristol,driving,E02003034,E02003060,3,4120,695
bristol,bristol,passenger,E02003034,E02003060,1,4120,695
bristol,other,driving,E02003034,E02002986,6,18112,1806
