zone,mode,residence,workplace,originIndex,destinationIndex
bristol,DRIVE,E02003055,E02003047,41,31
bristol,DRIVE,E02003055,E02003052,41,32
bristol,DRIVE,E02003055,E02003056,41,33
bristol,DRIVE,E02003055,E02003057,41,34
bristol,DRIVE,E02003055,E02003059,41,35
bristol,DRIVE,E02003055,E02003058,41,36
bristol,DRIVE,E02003055,E02003053,41,37
bristol,DRIVE,E02003055,E02003060,41,38
bristol,DRIVE,E02003055,E02003063,41,39
bristol,DRIVE,E02003055,E02003064,41,40
bristol,DRIVE,E02003056,E02003012,42,0
bristol,DRIVE,E02003056,E02003013,42,1
bristol,DRIVE,E02003056,E02003014,42,2
bristol,DRIVE,E02003056,E02003015,42,3
bristol,DRIVE,E02003056,E02003017,42,4
bristol,DRIVE,E02003056,E02003019,42,5
bristol,DRIVE,E02003056,E02003020,42,6
bristol,DRIVE,E02003056,E02003043,42,7
bristol,DRIVE,E02003056,E02003094,42,8
bristol,DRIVE,E02003056,E02003100,42,9
bristol,DRIVE,E02003056,E02003106,42,10
bristol,DRIVE,E02003056,E02003107,42,11
bristol,DRIVE,E02003056,E02006887,42,12
bristol,DRIVE,E02003056,E02003098,42,13
bristol,DRIVE,E02003056,E02003026,42,14
bristol,DRIVE,E02003056,E02003068,42,15
bristol,DRIVE,E02003056,E02003024,42,16
bristol,DRIVE,E02003056,E02003025,42,17
bristol,DRIVE,E02003056,E02003037,42,18
bristol,DRIVE,E02003056,E02003041,42,19
bristol,DRIVE,E02003056,E02003031,42,20
bristol,DRIVE,E02003056,E02003034,42,21
bristol,DRIVE,E02003056,E02003032,42,22
bristol,DRIVE,E02003056,E02003108,42,23
bristol,DRIVE,E02003056,E02006889,42,24
bristol,DRIVE,E02003056,E02003117,42,25
bristol,DRIVE,E02003056,E02003121,42,26
bristol,DRIVE,E02003056,E02003046,42,27
bristol,DRIVE,E02003056,E02003049,42,28
bristol,DRIVE,E02003056,E02003050,42,29
bristol,DRIVE,E02003056,E02003054,42,30
bristol,DRIVE,E02003056,E02003047,42,31
bristol,DRIVE,E02003056,E02003052,42,32
bristol,DRIVE,E02003056,E02003056,42,33
bristol,DRIVE,E02003056,E02003057,42,34
bristol,DRIVE,E02003056,E02003059,42,35
bristol,DRIVE,E02003056,E02003058,42,36
bristol,DRIVE,E02003056,E02003053,42,37
bristol,DRIVE,E02003056,E02003060,42,38
bristol,DRIVE,E02003056,E02003063,42,39
bristol,DRIVE,E02003056,E02003064,42,40
bristol,DRIVE,E02003057,E02003012,43,0
bristol,DRIVE,E02003057,E02003013,43,1
bristol,DRIVE,E02003057,E02003014,43,2
bristol,DRIVE,E02003057,E02003015,43,3
bristol,DRIVE,E02003057,E02003017,43,4
bristol,DRIVE,E02003057,E02003019,43,5
bristol,DRIVE,E02003057,E02003020,43,6
bristol,DRIVE,E02003057,E02003043,43,7
bristol,DRIVE,E02003057,E02003094,43,8
bristol,DRIVE,E02003057,E02003100,43,9
bristol,DRIVE,E02003057,E02003106,43,10
bristol,DRIVE,E02003057,E02003107,43,11
bristol,DRIVE,E02003057,E02006887,43,12
bristol,DRIVE,E02003057,E02003098,43,13
bristol,DRIVE,E02003057,E02003026,43,14
bristol,DRIVE,E02003057,E02003068,43,15
bristol,DRIVE,E02003057,E02003024,43,16
bristol,DRIVE,E02003057,E02003025,43,17
bristol,DRIVE,E02003057,E02003037,43,18
bristol,DRIVE,E02003057,E02003041,43,19
bristol,DRIVE,E02003057,E02003031,43,20
bristol,DRIVE,E02003057,E02003034,43,21
bristol,DRIVE,E02003057,E02003032,43,22
bristol,DRIVE,E02003057,E02003108,43,23
bristol,DRIVE,E02003057,E02006889,43,24
bristol,DRIVE,E02003057,E02003117,43,25
bristol,DRIVE,E02003057,E02003121,43,26
bristol,DRIVE,E02003057,E02003046,43,27
bristol,DRIVE,E02003057,E02003049,43,28
bristol,DRIVE,E02003057,E02003050,43,29
bristol,DRIVE,E02003057,E02003054,43,30
bristol,DRIVE,E02003057,E02003047,43,31
bristol,DRIVE,E02003057,E02003052,43,32
bristol,DRIVE,E02003057,E02003056,43,33
bristol,DRIVE,E02003057,E02003057,43,34
bristol,DRIVE,E02003057,E02003059,43,35
bristol,DRIVE,E02003057,E02003058,43,36
bristol,DRIVE,E02003057,E02003053,43,37
bristol,DRIVE,E02003057,E02003060,43,38
bristol,DRIVE,E02003057,E02003063,43,39
bristol,DRIVE,E02003057,E02003064,43,40
bristol,DRIVE,E02003058,E02003012,44,0
bristol,DRIVE,E02003058,E02003013,44,1
bristol,DRIVE,E02003058,E02003014,44,2
bristol,DRIVE,E02003058,E02003015,44,3
bristol,DRIVE,E02003058,E02003017,44,4
bristol,DRIVE,E02003058,E02003019,44,5
bristol,DRIVE,E02003058,E02003020,44,6
bristol,DRIVE,E02003058,E02003043,44,7
bristol,DRIVE,E02003058,E02003094,44,8
bristol,DRIVE,E02003058,E02003100,44,9
bristol,DRIVE,E02003058,E02003106,44,10
bristol,DRIVE,E02003058,E02003107,44,11
bristol,DRIVE,E02003058,E02006887,44,12
bristol,DRIVE,E02003058,E02003098,44,13
bristol,DRIVE,E02003058,E02003026,44,14
bristol,DRIVE,E02003058,E02003068,44,15
bristol,DRIVE,E02003058,E02003024,44,16
bristol,DRIVE,E02003058,E02003025,44,17
bristol,DRIVE,E02003058,E02003037,44,18
bristol,DRIVE,E02003058,E02003041,44,19
bristol,DRIVE,E02003058,E02003031,44,20
bristol,DRIVE,E02003058,E02003034,44,21
bristol,DRIVE,E02003058,E02003032,44,22
bristol,DRIVE,E02003058,E02003108,44,23
bristol,DRIVE,E02003058,E02006889,44,24
bristol,DRIVE,E02003058,E02003117,44,25
bristol,DRIVE,E02003058,E02003121,44,26
bristol,DRIVE,E02003058,E02003046,44,27
bristol,DRIVE,E02003058,E02003049,44,28
bristol,DRIVE,E02003058,E02003050,44,29
bristol,DRIVE,E02003058,E02003054,44,30
bristol,DRIVE,E02003058,E02003047,44,31
bristol,DRIVE,E02003058,E02003052,44,32
bristol,DRIVE,E02003058,E02003056,44,33
bristol,DRIVE,E02003058,E02003057,44,34
bristol,DRIVE,E02003058,E02003059,44,35
bristol,DRIVE,E02003058,E02003058,44,36
bristol,DRIVE,E02003058,E02003053,44,37
bristol,DRIVE,E02003058,E02003060,44,38
bristol,DRIVE,E02003058,E02003063,44,39
bristol,DRIVE,E02003058,E02003064,44,40
bristol,DRIVE,E02003059,E02003012,45,0
bristol,DRIVE,E02003059,E02003013,45,1
bristol,DRIVE,E02003059,E02003014,45,2
bristol,DRIVE,E02003059,E02003015,45,3
bristol,DRIVE,E02003059,E02003017,45,4
bristol,DRIVE,E02003059,E02003019,45,5
bristol,DRIVE,E02003059,E02003020,45,6
bristol,DRIVE,E02003059,E02003043,45,7
bristol,DRIVE,E02003059,E02003094,45,8
bristol,DRIVE,E02003059,E02003100,45,9
bristol,DRIVE,E02003059,E02003106,45,10
bristol,DRIVE,E02003059,E02003107,45,11
bristol,DRIVE,E02003059,E02006887,45,12
bristol,DRIVE,E02003059,E02003098,45,13
bristol,DRIVE,E02003059,E02003026,45,14
bristol,DRIVE,E02003059,E02003068,45,15
bristol,DRIVE,E02003059,E02003024,45,16
bristol,DRIVE,E02003059,E02003025,45,17
bristol,DRIVE,E02003059,E02003037,45,18
bristol,DRIVE,E02003059,E02003041,45,19
bristol,DRIVE,E02003059,E02003031,45,20
bristol,DRIVE,E02003059,E02003034,45,21
bristol,DRIVE,E02003059,E02003032,45,22
bristol,DRIVE,E02003059,E02003108,45,23
bristol,DRIVE,E02003059,E02006889,45,24
bristol,DRIVE,E02003059,E02003117,45,25
bristol,DRIVE,E02003059,E02003121,45,26
bristol,DRIVE,E02003059,E02003046,45,27
bristol,DRIVE,E02003059,E02003049,45,28
bristol,DRIVE,E02003059,E02003050,45,29
bristol,DRIVE,E02003059,E02003054,45,30
bristol,DRIVE,E02003059,E02003047,45,31
bristol,DRIVE,E02003059,E02003052,45,32
bristol,DRIVE,E02003059,E02003056,45,33
bristol,DRIVE,E02003059,E02003057,45,34
bristol,DRIVE,E02003059,E02003059,45,35
bristol,DRIVE,E02003059,E02003058,45,36
bristol,DRIVE,E02003059,E02003053,45,37
bristol,DRIVE,E02003059,E02003060,45,38
bristol,DRIVE,E02003059,E02003063,45,39
bristol,DRIVE,E02003059,E02003064,45,40
bristol,DRIVE,E02003060,E02003012,46,0
bristol,DRIVE,E02003060,E02003013,46,1
bristol,DRIVE,E02003060,E02003014,46,2
bristol,DRIVE,E02003060,E02003015,46,3
bristol,DRIVE,E02003060,E02003017,46,4
bristol,DRIVE,E02003060,E02003019,46,5
bristol,DRIVE,E02003060,E02003020,46,6
bristol,DRIVE,E02003060,E02003043,46,7
bristol,DRIVE,E02003060,E02003094,46,8
bristol,DRIVE,E02003060,E02003100,46,9
bristol,DRIVE,E02003060,E02003106,46,10
bristol,DRIVE,E02003060,E02003107,46,11
bristol,DRIVE,E02003060,E02006887,46,12
bristol,DRIVE,E02003060,E02003098,46,13
bristol,DRIVE,E02003060,E02003026,46,14
bristol,DRIVE,E02003060,E02003068,46,15
bristol,DRIVE,E02003060,E02003024,46,16
bristol,DRIVE,E02003060,E02003025,46,17
bristol,DRIVE,E02003060,E02003037,46,18
bristol,DRIVE,E02003060,E02003041,46,19
bristol,DRIVE,E02003060,E02003031,46,20
bristol,DRIVE,E02003060,E02003034,46,21
bristol,DRIVE,E02003060,E02003032,46,22
bristol,DRIVE,E02003060,E02003108,46,23
bristol,DRIVE,E02003060,E02006889,46,24
bristol,DRIVE,E02003060,E02003117,46,25
bristol,DRIVE,E02003060,E02003121,46,26
bristol,DRIVE,E02003060,E02003046,46,27
bristol,DRIVE,E02003060,E02003049,46,28
bristol,DRIVE,E02003060,E02003050,46,29
bristol,DRIVE,E02003060,E02003054,46,30
bristol,DRIVE,E02003060,E02003047,46,31
bristol,DRIVE,E02003060,E02003052,46,32
bristol,DRIVE,E02003060,E02003056,46,33
bristol,DRIVE,E02003060,E02003057,46,34
bristol,DRIVE,E02003060,E02003059,46,35
bristol,DRIVE,E02003060,E02003058,46,36
bristol,DRIVE,E02003060,E02003053,46,37
bristol,DRIVE,E02003060,E02003060,46,38
bristol,DRIVE,E02003060,E02003063,46,39
bristol,DRIVE,E02003060,E02003064,46,40
bristol,DRIVE,E02003061,E02003012,47,0
bristol,DRIVE,E02003061,E02003013,47,1
bristol,DRIVE,E02003061,E02003014,47,2
bristol,DRIVE,E02003061,E02003015,47,3
bristol,DRIVE,E02003061,E02003017,47,4
bristol,DRIVE,E02003061,E02003019,47,5
bristol,DRIVE,E02003061,E02003020,47,6
bristol,DRIVE,E02003061,E02003043,47,7
bristol,DRIVE,E02003061,E02003094,47,8
bristol,DRIVE,E02003061,E02003100,47,9
bristol,DRIVE,E02003061,E02003106,47,10
bristol,DRIVE,E02003061,E02003107,47,11
bristol,DRIVE,E02003061,E02006887,47,12
bristol,DRIVE,E02003061,E02003098,47,13
bristol,DRIVE,E02003061,E02003026,47,14
bristol,DRIVE,E02003061,E02003068,47,15
bristol,DRIVE,E02003061,E02003024,47,16
bristol,DRIVE,E02003061,E02003025,47,17
bristol,DRIVE,E02003061,E02003037,47,18
bristol,DRIVE,E02003061,E02003041,47,19
bristol,DRIVE,E02003061,E02003031,47,20
bristol,DRIVE,E02003061,E02003034,47,21
bristol,DRIVE,E02003061,E02003032,47,22
bristol,DRIVE,E02003061,E02003108,47,23
bristol,DRIVE,E02003061,E02006889,47,24
bristol,DRIVE,E02003061,E02003117,47,25
bristol,DRIVE,E02003061,E02003121,47,26
bristol,DRIVE,E02003061,E02003046,47,27
bristol,DRIVE,E02003061,E02003049,47,28
bristol,DRIVE,E02003061,E02003050,47,29
bristol,DRIVE,E02003061,E02003054,47,30
bristol,DRIVE,E02003061,E02003047,47,31
bristol,DRIVE,E02003061,E02003052,47,32
bristol,DRIVE,E02003061,E02003056,47,33
bristol,DRIVE,E02003061,E02003057,47,34
bristol,DRIVE,E02003061,E02003059,47,35
bristol,DRIVE,E02003061,E02003058,47,36
bristol,DRIVE,E02003061,E02003053,47,37
bristol,DRIVE,E02003061,E02003060,47,38
bristol,DRIVE,E02003061,E02003063,47,39
bristol,DRIVE,E02003061,E02003064,47,40
bristol,DRIVE,E02003062,E02003012,48,0
bristol,DRIVE,E02003062,E02003013,48,1
bristol,DRIVE,E02003062,E02003014,48,2
bristol,DRIVE,E02003062,E02003015,48,3
bristol,DRIVE,E02003062,E02003017,48,4
bristol,DRIVE,E02003062,E02003019,48,5
bristol,DRIVE,E02003062,E02003020,48,6
bristol,DRIVE,E02003062,E02003043,48,7
bristol,DRIVE,E02003062,E02003094,48,8
bristol,DRIVE,E02003062,E02003100,48,9
bristol,DRIVE,E02003062,E02003106,48,10
bristol,DRIVE,E02003062,E02003107,48,11
bristol,DRIVE,E02003062,E02006887,48,12
bristol,DRIVE,E02003062,E02003098,48,13
bristol,DRIVE,E02003062,E02003026,48,14
bristol,DRIVE,E02003062,E02003068,48,15
bristol,DRIVE,E02003062,E02003024,48,16
bristol,DRIVE,E02003062,E02003025,48,17
bristol,DRIVE,E02003062,E02003037,48,18
bristol,DRIVE,E02003062,E02003041,48,19
bristol,DRIVE,E02003062,E02003031,48,20
bristol,DRIVE,E02003062,E02003034,48,21
bristol,DRIVE,E02003062,E02003032,48,22
bristol,DRIVE,E02003062,E02003108,48,23
bristol,DRIVE,E02003062,E02006889,48,24
bristol,DRIVE,E02003062,E02003117,48,25
bristol,DRIVE,E02003062,E02003121,48,26
bristol,DRIVE,E02003062,E02003046,48,27
bristol,DRIVE,E02003062,E02003049,48,28
bristol,DRIVE,E02003062,E02003050,48,29
bristol,DRIVE,E02003062,E02003054,48,30
bristol,DRIVE,E02003062,E02003047,48,31
bristol,DRIVE,E02003062,E02003052,48,32
bristol,DRIVE,E02003062,E02003056,48,33
bristol,DRIVE,E02003062,E02003057,48,34
bristol,DRIVE,E02003062,E02003059,48,35
bristol,DRIVE,E02003062,E02003058,48,36
bristol,DRIVE,E02003062,E02003053,48,37
bristol,DRIVE,E02003062,E02003060,48,38
bristol,DRIVE,E02003062,E02003063,48,39
bristol,DRIVE,E02003062,E02003064,48,40
bristol,DRIVE,E02003063,E02003012,49,0
bristol,DRIVE,E02003063,E02003013,49,1
bristol,DRIVE,E02003063,E02003014,49,2
bristol,DRIVE,E02003063,E02003015,49,3
bristol,DRIVE,E02003063,E02003017,49,4
bristol,DRIVE,E02003063,E02003019,49,5
bristol,DRIVE,E02003063,E02003020,49,6
bristol,DRIVE,E02003063,E02003043,49,7
bristol,DRIVE,E02003063,E02003094,49,8
bristol,DRIVE,E02003063,E02003100,49,9
bristol,DRIVE,E02003063,E02003106,49,10
bristol,DRIVE,E02003063,E02003107,49,11
bristol,DRIVE,E02003063,E02006887,49,12
bristol,DRIVE,E02003063,E02003098,49,13
bristol,DRIVE,E02003063,E02003026,49,14
bristol,DRIVE,E02003063,E02003068,49,15
bristol,DRIVE,E02003063,E02003024,49,16
bristol,DRIVE,E02003063,E02003025,49,17
bristol,DRIVE,E02003063,E02003037,49,18
bristol,DRIVE,E02003063,E02003041,49,19
bristol,DRIVE,E02003063,E02003031,49,20
bristol,DRIVE,E02003063,E02003034,49,21
bristol,DRIVE,E02003063,E02003032,49,22
bristol,DRIVE,E02003063,E02003108,49,23
bristol,DRIVE,E02003063,E02006889,49,24
bristol,DRIVE,E02003063,E02003117,49,25
bristol,DRIVE,E02003063,E02003121,49,26
bristol,DRIVE,E02003063,E02003046,49,27
bristol,DRIVE,E02003063,E02003049,49,28
bristol,DRIVE,E02003063,E02003050,49,29
bristol,DRIVE,E02003063,E02003054,49,30
bristol,DRIVE,E02003063,E02003047,49,31
bristol,DRIVE,E02003063,E02003052,49,32
bristol,DRIVE,E02003063,E02003056,49,33
bristol,DRIVE,E02003063,E02003057,49,34
bristol,DRIVE,E02003063,E02003059,49,35
bristol,DRIVE,E02003063,E02003058,49,36
bristol,DRIVE,E02003063,E02003053,49,37
bristol,DRIVE,E02003063,E02003060,49,38
bristol,DRIVE,E02003063,E02003063,49,39
bristol,DRIVE,E02003063,E02003064,49,40
bristol,DRIVE,E02003064,E02003012,50,0
bristol,DRIVE,E02003064,E02003013,50,1
bristol,DRIVE,E02003064,E02003014,50,2
bristol,DRIVE,E02003064,E02003015,50,3
bristol,DRIVE,E02003064,E02003017,50,4
bristol,DRIVE,E02003064,E02003019,50,5
bristol,DRIVE,E02003064,E02003020,50,6
bristol,DRIVE,E02003064,E02003043,50,7
bristol,DRIVE,E02003064,E02003094,50,8
bristol,DRIVE,E02003064,E02003100,50,9
bristol,DRIVE,E02003064,E02003106,50,10
bristol,DRIVE,E02003064,E02003107,50,11
bristol,DRIVE,E02003064,E02006887,50,12
bristol,DRIVE,E02003064,E02003098,50,13
bristol,DRIVE,E02003064,E02003026,50,14
bristol,DRIVE,E02003064,E02003068,50,15
bristol,DRIVE,E02003064,E02003024,50,16
bristol,DRIVE,E02003064,E02003025,50,17
bristol,DRIVE,E02003064,E02003037,50,18
bristol,DRIVE,E02003064,E02003041,50,19
bristol,DRIVE,E02003064,E02003031,50,20
bristol,DRIVE,E02003064,E02003034,50,21
bristol,DRIVE,E02003064,E02003032,50,22
bristol,DRIVE,E02003064,E02003108,50,23
bristol,DRIVE,E02003064,E02006889,50,24
bristol,DRIVE,E02003064,E02003117,50,25
bristol,DRIVE,E02003064,E02003121,50,26
bristol,DRIVE,E02003064,E02003046,50,27
bristol,DRIVE,E02003064,E02003049,50,28
bristol,DRIVE,E02003064,E02003050,50,29
bristol,DRIVE,E02003064,E02003054,50,30
bristol,DRIVE,E02003064,E02003047,50,31
bristol,DRIVE,E02003064,E02003052,50,32
bristol,DRIVE,E02003064,E02003056,50,33
bristol,DRIVE,E02003064,E02003057,50,34
bristol,DRIVE,E02003064,E02003059,50,35
bristol,DRIVE,E02003064,E02003058,50,36
bristol,DRIVE,E02003064,E02003053,50,37
bristol,DRIVE,E02003064,E02003060,50,38
bristol,DRIVE,E02003064,E02003063,50,39
bristol,DRIVE,E02003064,E02003064,50,40
bristol,DRIVE,E02006887,E02003012,51,0
bristol,DRIVE,E02006887,E02003013,51,1
bristol,DRIVE,E02006887,E02003014,51,2
bristol,DRIVE,E02006887,E02003015,51,3
bristol,DRIVE,E02006887,E02003017,51,4
bristol,DRIVE,E02006887,E02003019,51,5
bristol,DRIVE,E02006887,E02003020,51,6
bristol,DRIVE,E02006887,E02003043,51,7
bristol,DRIVE,E02006887,E02003094,51,8
bristol,DRIVE,E02006887,E02003100,51,9
bristol,DRIVE,E02006887,E02003106,51,10
bristol,DRIVE,E02006887,E02003107,51,11
bristol,DRIVE,E02006887,E02006887,51,12
bristol,DRIVE,E02006887,E02003098,51,13
bristol,DRIVE,E02006887,E02003026,51,14
bristol,DRIVE,E02006887,E02003068,51,15
bristol,DRIVE,E02006887,E02003024,51,16
bristol,DRIVE,E02006887,E02003025,51,17
bristol,DRIVE,E02006887,E02003037,51,18
bristol,DRIVE,E02006887,E02003041,51,19
bristol,DRIVE,E02006887,E02003031,51,20
bristol,DRIVE,E02006887,E02003034,51,21
bristol,DRIVE,E02006887,E02003032,51,22
bristol,DRIVE,E02006887,E02003108,51,23
bristol,DRIVE,E02006887,E02006889,51,24
bristol,DRIVE,E02006887,E02003117,51,25
bristol,DRIVE,E02006887,E02003121,51,26
bristol,DRIVE,E02006887,E02003046,51,27
bristol,DRIVE,E02006887,E02003049,51,28
bristol,DRIVE,E02006887,E02003050,51,29
bristol,DRIVE,E02006887,E02003054,51,30
bristol,DRIVE,E02006887,E02003047,51,31
bristol,DRIVE,E02006887,E02003052,51,32
bristol,DRIVE,E02006887,E02003056,51,33
bristol,DRIVE,E02006887,E02003057,51,34
bristol,DRIVE,E02006887,E02003059,51,35
bristol,DRIVE,E02006887,E02003058,51,36
bristol,DRIVE,E02006887,E02003053,51,37
bristol,DRIVE,E02006887,E02003060,51,38
bristol,DRIVE,E02006887,E02003063,51,39
bristol,DRIVE,E02006887,E02003064,51,40
bristol,DRIVE,E02006888,E02003012,52,0
bristol,DRIVE,E02006888,E02003013,52,1
bristol,DRIVE,E02006888,E02003014,52,2
bristol,DRIVE,E02006888,E02003015,52,3
bristol,DRIVE,E02006888,E02003017,52,4
bristol,DRIVE,E02006888,E02003019,52,5
bristol,DRIVE,E02006888,E02003020,52,6
bristol,DRIVE,E02006888,E02003043,52,7
bristol,DRIVE,E02006888,E02003094,52,8
bristol,DRIVE,E02006888,E02003100,52,9
bristol,DRIVE,E02006888,E02003106,52,10
bristol,DRIVE,E02006888,E02003107,52,11
bristol,DRIVE,E02006888,E02006887,52,12
bristol,DRIVE,E02006888,E02003098,52,13
bristol,DRIVE,E02006888,E02003026,52,14
bristol,DRIVE,E02006888,E02003068,52,15
bristol,DRIVE,E02006888,E02003024,52,16
bristol,DRIVE,E02006888,E02003025,52,17
bristol,DRIVE,E02006888,E02003037,52,18
bristol,DRIVE,E02006888,E02003041,52,19
bristol,DRIVE,E02006888,E02003031,52,20
bristol,DRIVE,E02006888,E02003034,52,21
bristol,DRIVE,E02006888,E02003032,52,22
bristol,DRIVE,E02006888,E02003108,52,23
bristol,DRIVE,E02006888,E02006889,52,24
bristol,DRIVE,E02006888,E02003117,52,25
bristol,DRIVE,E02006888,E02003121,52,26
bristol,DRIVE,E02006888,E02003046,52,27
bristol,DRIVE,E02006888,E02003049,52,28
bristol,DRIVE,E02006888,E02003050,52,29
bristol,DRIVE,E02006888,E02003054,52,30
bristol,DRIVE,E02006888,E02003047,52,31
bristol,DRIVE,E02006888,E02003052,52,32
bristol,DRIVE,E02006888,E02003056,52,33
bristol,DRIVE,E02006888,E02003057,52,34
bristol,DRIVE,E02006888,E02003059,52,35
bristol,DRIVE,E02006888,E02003058,52,36
bristol,DRIVE,E02006888,E02003053,52,37
bristol,DRIVE,E02006888,E02003060,52,38
bristol,DRIVE,E02006888,E02003063,52,39
bristol,DRIVE,E02006888,E02003064,52,40
bristol,DRIVE,E02006889,E02003012,53,0
bristol,DRIVE,E02006889,E02003013,53,1
bristol,DRIVE,E02006889,E02003014,53,2
bristol,DRIVE,E02006889,E02003015,53,3
bristol,DRIVE,E02006889,E02003017,53,4
bristol,DRIVE,E02006889,E02003019,53,5
bristol,DRIVE,E02006889,E02003020,53,6
bristol,DRIVE,E02006889,E02003043,53,7
bristol,DRIVE,E02006889,E02003094,53,8
bristol,DRIVE,E02006889,E02003100,53,9
bristol,DRIVE,E02006889,E02003106,53,10
bristol,DRIVE,E02006889,E02003107,53,11
bristol,DRIVE,E02006889,E02006887,53,12
bristol,DRIVE,E02006889,E02003098,53,13
bristol,DRIVE,E02006889,E02003026,53,14
bristol,DRIVE,E02006889,E02003068,53,15
bristol,DRIVE,E02006889,E02003024,53,16
bristol,DRIVE,E02006889,E02003025,53,17
bristol,DRIVE,E02006889,E02003037,53,18
bristol,DRIVE,E02006889,E02003041,53,19
bristol,DRIVE,E02006889,E02003031,53,20
bristol,DRIVE,E02006889,E02003034,53,21
bristol,DRIVE,E02006889,E02003032,53,22
bristol,DRIVE,E02006889,E02003108,53,23
bristol,DRIVE,E02006889,E02006889,53,24
bristol,DRIVE,E02006889,E02003117,53,25
bristol,DRIVE,E02006889,E02003121,53,26
bristol,DRIVE,E02006889,E02003046,53,27
bristol,DRIVE,E02006889,E02003049,53,28
bristol,DRIVE,E02006889,E02003050,53,29
bristol,DRIVE,E02006889,E02003054,53,30
bristol,DRIVE,E02006889,E02003047,53,31
bristol,DRIVE,E02006889,E02003052,53,32
bristol,DRIVE,E02006889,E02003056,53,33
bristol,DRIVE,E02006889,E02003057,53,34
bristol,DRIVE,E02006889,E02003059,53,35
bristol,DRIVE,E02006889,E02003058,53,36
bristol,DRIVE,E02006889,E02003053,53,37
bristol,DRIVE,E02006889,E02003060,53,38
bristol,DRIVE,E02006889,E02003063,53,39
bristol,DRIVE,E02006889,E02003064,53,40
bristol,DRIVE,E02006890,E02003012,54,0
bristol,DRIVE,E02006890,E02003013,54,1
bristol,DRIVE,E02006890,E02003014,54,2
bristol,DRIVE,E02006890,E02003015,54,3
bristol,DRIVE,E02006890,E02003017,54,4
bristol,DRIVE,E02006890,E02003019,54,5
bristol,DRIVE,E02006890,E02003020,54,6
bristol,DRIVE,E02006890,E02003043,54,7
bristol,DRIVE,E02006890,E02003094,54,8
bristol,DRIVE,E02006890,E02003100,54,9
bristol,DRIVE,E02006890,E02003106,54,10
bristol,DRIVE,E02006890,E02003107,54,11
bristol,DRIVE,E02006890,E02006887,54,12
bristol,DRIVE,E02006890,E02003098,54,13
bristol,DRIVE,E02006890,E02003026,54,14
bristol,DRIVE,E02006890,E02003068,54,15
bristol,DRIVE,E02006890,E02003024,54,16
bristol,DRIVE,E02006890,E02003025,54,17
bristol,DRIVE,E02006890,E02003037,54,18
bristol,DRIVE,E02006890,E02003041,54,19
bristol,DRIVE,E02006890,E02003031,54,20
bristol,DRIVE,E02006890,E02003034,54,21
bristol,DRIVE,E02006890,E02003032,54,22
bristol,DRIVE,E02006890,E02003108,54,23
bristol,DRIVE,E02006890,E02006889,54,24
bristol,DRIVE,E02006890,E02003117,54,25
bristol,DRIVE,E02006890,E02003121,54,26
bristol,DRIVE,E02006890,E02003046,54,27
bristol,DRIVE,E02006890,E02003049,54,28
bristol,DRIVE,E02006890,E02003050,54,29
bristol,DRIVE,E02006890,E02003054,54,30
bristol,DRIVE,E02006890,E02003047,54,31
bristol,DRIVE,E02006890,E02003052,54,32
bristol,DRIVE,E02006890,E02003056,54,33
bristol,DRIVE,E02006890,E02003057,54,34
bristol,DRIVE,E02006890,E02003059,54,35
bristol,DRIVE,E02006890,E02003058,54,36
bristol,DRIVE,E02006890,E02003053,54,37
bristol,DRIVE,E02006890,E02003060,54,38
bristol,DRIVE,E02006890,E02003063,54,39
bristol,DRIVE,E02006890,E02003064,54,40
bristol,BICYCLE,E02003016,E02003043,0,0
bristol,BICYCLE,E02003016,E02003019,0,1
bristol,BICYCLE,E02003016,E02003106,0,2
bristol,BICYCLE,E02003016,E02006887,0,3
bristol,BICYCLE,E02003016,E02003034,0,4
bristol,BICYCLE,E02003017,E02003043,1,0
bristol,BICYCLE,E02003017,E02003019,1,1
