bristol,bristol,31.416666666666668,12.983333333333333,3,16,19
bristol,bristol,31.483333333333334,11.183333333333334,13,33,46
bristol,bristol,17.833333333333332,0.0,10,0,10
bristol,bristol,16.333333333333332,49.88333333333333,9,24,33
bristol,bristol,25.55,4.827083333333333,4,8,12
bristol,other,17.583333333333332,31.783333333333335,19,57,76
bristol,other,35.0,47.31666666666667,38,65,103
bristol,other,8.95,28.466666666666665,35,41,76
bristol,bristol,32.5,9.283333333333333,10,32,42
bristol,bristol,39.21666666666667,17.316666666666666,3,6,9
bristol,other,35.333333333333336,44.416666666666664,3,20,23
bristol,bristol,49.766666666666666,31.61666666666667,9,44,53
bristol,other,39.85,41.766666666666666,1,19,20
bristol,other,13.6,36.833333333333336,14,42,56
bristol,bristol,36.6,31.766666666666666,8,23,31
bristol,bristol,39.233333333333334,0.0,2,17,19
bristol,bristol,49.79999999999999,31.783333333333335,3,17,20
bristol,other,23.766666666666666,30.727570093457942,61,214,275
bristol,bristol,30.583333333333332,12.616666666666667,141,146,287
bristol,bristol,37.416666666666664,18.633333333333333,1,11,12
bristol,bristol,41.03333333333333,3.6,4,14,18
bristol,bristol,22.0,0.0,27,3,30
bristol,bristol,52.4,30.366666666666667,6,15,21
bristol,bristol,54.2,28.466666666666665,4,34,38
bristol,bristol,0.0,8.433333333333334,1,19,20
bristol,bristol,0.0,11.9,9,16,25
bristol,bristol,12.866666666666667,12.716666666666667,1,11,12
bristol,bristol,15.35,16.666666666666668,2,11,13
bristol,bristol,25.066666666666666,45.11666666666667,2,16,18
bristol,bristol,16.933333333333334,9.5,3,34,37
bristol,bristol,14.983333333333333,25.410606060606064,32,33,65
bristol,bristol,14.283333333333335,5.2333333333333325,10,51,61
bristol,bristol,19.383333333333333,8.916666666666666,1,6,7
bristol,bristol,16.533333333333335,14.399999999999999,2,9,11
bristol,bristol,39.63333333333333,6.900000000000001,1,6,7
bristol,other,22.533333333333335,5.7,4,44,48
bristol,other,27.85,10.116666666666667,4,32,36
bristol,bristol,17.85,9.116666666666667,8,29,37
bristol,other,19.833333333333332,9.751,9,100,109
bristol,other,35.333333333333336,5.654166666666667,4,60,64
bristol,bristol,23.0,15.5,3,24,27
bristol,bristol,19.4,8.483333333333333,15,44,59
bristol,bristol,12.366666666666667,15.5,5,12,17
bristol,other,23.899999999999995,8.253225806451614,3,124,127
bristol,bristol,25.566666666666666,18.685897435897434,17,52,69
bristol,bristol,17.583333333333332,16.183333333333334,3,2,5
bristol,other,35.31666666666667,14.771428571428572,4,35,39
bristol,bristol,42.6,9.633333333333335,1,14,15
bristol,bristol,10.483333333333333,6.616666666666666,6,19,25
bristol,other,25.683333333333334,7.96875,3,88,91
bristol,bristol,30.433333333333334,8.6,3,21,24
bristol,other,26.066666666666666,9.344333333333333,8,100,108
bristol,bristol,12.366666666666667,18.98139534883721,38,86,124
bristol,bristol,8.95,16.0,2,11,13
bristol,bristol,46.43333333333333,0.0,1,7,8
bristol,bristol,17.083333333333332,8.433333333333334,3,13,16
bristol,bristol,28.783333333333335,13.5,4,7,11
bristol,other,21.833333333333332,11.103309692671395,24,141,165
bristol,other,13.716666666666667,15.751777777777779,22,75,97
bristol,bristol,31.416666666666668,39.56666666666667,5,26,31
bristol,bristol,19.066666666666666,39.65,1,11,12
bristol,bristol,36.6,7.416666666666667,6,16,22
bristol,other,24.633333333333333,11.233333333333334,2,23,25
bristol,other,28.01666666666667,4.448598130841122,7,107,114
bristol,bristol,21.8,16.466666666666665,1,10,11
bristol,bristol,25.55,10.25,1,12,13
bristol,bristol,23.766666666666666,11.683333333333334,5,13,18
bristol,bristol,16.333333333333332,11.9,8,34,42
bristol,other,39.85,4.288181818181819,3,55,58
bristol,bristol,33.1,9.95,1,3,4
bristol,bristol,14.616666666666667,5.8,9,34,43
bristol,bristol,13.65,16.616666666666667,2,11,13
bristol,other,13.6,16.0,35,112,147
bristol,other,25.550000000000004,0.0,13,50,63
bristol,other,39.833333333333336,0.0,5,39,44
bristol,bristol,15.1,11.183333333333334,1,8,9
bristol,bristol,41.03333333333333,6.933333333333334,11,24,35
bristol,bristol,16.083333333333332,19.411290322580644,33,62,95
bristol,bristol,26.916666666666668,20.9,2,9,11
bristol,other,25.433333333333334,4.833333333333333,11,48,59
bristol,bristol,37.416666666666664,36.81666666666667,1,10,11
bristol,bristol,33.13333333333333,13.716666666666667,7,27,34
bristol,other,30.816666666666666,16.8,7,38,45
bristol,bristol,22.0,5.8,4,8,12
bristol,bristol,16.05,9.7,4,21,25
bristol,bristol,39.233333333333334,9.95,12,15,27
bristol,other,27.816666666666666,16.616666666666667,30,115,145
bristol,bristol,23.016666666666666,6.616666666666666,2,15,17
bristol,bristol,54.2,6.9,1,16,17
bristol,other,35.0,4.424305555555555,9,72,81
bristol,bristol,30.583333333333332,11.45,5,4,9
bristol,bristol,32.5,15.816666666666665,60,65,125
bristol,bristol,52.4,8.95,3,17,20
bristol,bristol,49.8,6.633333333333334,1,19,20
bristol,bristol,23.766666666666666,15.35,1,8,9
bristol,other,0.0,11.25,2,3,5
bristol,other,0.0,0.0,1,0,1
bristol,bristol,0.0,19.433333333333334,3,19,22
